county,year,credit_access
GA-Charlton County,2011,59.64912281
GA-Chatham County,2011,79.16666667
GA-Chattahoochee County,2011,35.29411765
GA-Chattooga County,2011,50.95541401
GA-Cherokee County,2011,82.26093139
GA-Clarke County,2011,80.99062918
GA-Clay County,2011,76.03011094
GA-Clayton County,2011,60.03694581
GA-Clinch County,2011,70.37037037
GA-Cobb County,2011,79.74402508
GA-Coffee County,2011,52.20338983
GA-Colquitt County,2011,58.78136201
GA-Columbia County,2011,81.6008316
GA-Cook County,2011,71.53846154
GA-Coweta County,2011,82.49354005
GA-Crawford County,2011,52.38095238
GA-Crisp County,2011,57.84313725
GA-Dade County,2011,64.28571429
GA-Dawson County,2011,78.70722433
GA-Decatur County,2011,44.07582938
GA-DeKalb County,2011,74.63828372
GA-Dodge County,2011,67.56756757
GA-Dooly County,2011,42
GA-Dougherty County,2011,66.85606061
GA-Douglas County,2011,70.97505669
GA-Early County,2011,47.36842105
GA-Echols County,2011,56.25
GA-Effingham County,2011,75.10608204
GA-Elbert County,2011,59.15492958
GA-Emanuel County,2011,39.66942149
GA-Evans County,2011,56.57894737
GA-Fannin County,2011,77.82909931
GA-Fayette County,2011,75.52941176
GA-Floyd County,2011,79.24528302
GA-Forsyth County,2011,83.77957659
GA-Franklin County,2011,58.89830508
GA-Fulton County,2011,76.0055607
GA-Gilmer County,2011,76.04166667
GA-Glascock County,2011,39.13043478
GA-Glynn County,2011,79.13247362
GA-Gordon County,2011,72.59259259
GA-Grady County,2011,58.86075949
GA-Greene County,2011,71.25748503
GA-Gwinnett County,2011,76.20399579
GA-Habersham County,2011,74.08536585
GA-Hall County,2011,79.9501868
GA-Hancock County,2011,35.71428571
GA-Haralson County,2011,70.16574586
GA-Harris County,2011,82.59803922
GA-Hart County,2011,66.66666667
GA-Heard County,2011,59.01639344
GA-Henry County,2011,75.6390395
GA-Houston County,2011,81.6399287
GA-Irwin County,2011,46.80851064
GA-Jackson County,2011,65.14994829
GA-Jasper County,2011,63.96396396
GA-Jeff Davis County,2011,28.86597938
GA-Jefferson County,2011,62.31578947
GA-Jenkins County,2011,32.0754717
GA-Johnson County,2011,28.26086957
GA-Jones County,2011,61.003861
GA-Lamar County,2011,79.2
GA-Lanier County,2011,83.48623853
GA-Laurens County,2011,62.29508197
GA-Lee County,2011,74.51124658
GA-Liberty County,2011,77.39130435
GA-Lincoln County,2011,63.26530612
GA-Long County,2011,86.17021277
GA-Lowndes County,2011,83.59957401
GA-Lumpkin County,2011,74.52830189
GA-McDuffie County,2011,57.24637681
GA-McIntosh County,2011,62.90322581
GA-Macon County,2011,58.13953488
GA-Madison County,2011,68.10699588
GA-Marion County,2011,71.13848202
GA-Meriwether County,2011,66.66666667
GA-Miller County,2011,64.28571429
GA-Mitchell County,2011,38.70967742
GA-Monroe County,2011,71.09737249
GA-Montgomery County,2011,36.98630137
GA-Morgan County,2011,73.22834646
GA-Murray County,2011,57.66666667
GA-Muscogee County,2011,81.90883191
GA-Newton County,2011,71.39240506
GA-Oconee County,2011,85.36585366
GA-Oglethorpe County,2011,72.91666667
GA-Paulding County,2011,78.21894498
GA-Peach County,2011,70.04219409
GA-Pickens County,2011,78.53107345
GA-Pierce County,2011,66.10169492
GA-Pike County,2011,71.79487179
GA-Polk County,2011,71.28783808
GA-Pulaski County,2011,66.07142857
GA-Putnam County,2011,52.86415712
GA-Quitman County,2011,27.77777778
GA-Rabun County,2011,67.66917293
GA-Randolph County,2011,50
GA-Richmond County,2011,71.16129032
GA-Rockdale County,2011,69.06005222
GA-Schley County,2011,67.56756757
GA-Screven County,2011,35.48387097
GA-Seminole County,2011,75.64646036
GA-Spalding County,2011,75.32467532
GA-Stephens County,2011,62.57668712
GA-Stewart County,2011,26.47058824
GA-Sumter County,2011,87.86885246
GA-Talbot County,2011,37.5
GA-Taliaferro County,2011,71.42857143
GA-Tattnall County,2011,60.47904192
GA-Taylor County,2011,46.34146341
GA-Telfair County,2011,32.72727273
GA-Terrell County,2011,48.27586207
GA-Thomas County,2011,72.17847769
GA-Tift County,2011,70.89041096
GA-Toombs County,2011,58.64197531
GA-Towns County,2011,76.92307692
GA-Treutlen County,2011,31.42857143
GA-Troup County,2011,73.73068433
GA-Turner County,2011,66.66666667
GA-Twiggs County,2011,45.94594595
GA-Union County,2011,71.17117117
GA-Upson County,2011,76.11940299
GA-Walker County,2011,64.53674121
GA-Walton County,2011,74.56964006
GA-Ware County,2011,61.15107914
GA-Warren County,2011,52.38095238
GA-Washington County,2011,44.73684211
GA-Wayne County,2011,63.42281879
GA-Webster County,2011,18.18181818
GA-Wheeler County,2011,25
GA-White County,2011,76.171875
GA-Whitfield County,2011,64.91458607
GA-Wilcox County,2011,47.72727273
GA-Wilkes County,2011,50.87719298
GA-Wilkinson County,2011,41.66666667
GA-Worth County,2011,51.25
IA-Adair County,2011,44.09937888
IA-Adams County,2011,83.44298246
IA-Allamakee County,2011,60.46511628
IA-Appanoose County,2011,54.41176471
IA-Audubon County,2011,66.66666667
IA-Benton County,2011,82.65060241
IA-Black Hawk County,2011,83.13310908
IA-Boone County,2011,78.7004662
IA-Bremer County,2011,85.5799373
IA-Buchanan County,2011,81.0483871
IA-Buena Vista County,2011,87.89473684
IA-Butler County,2011,75.53956835
IA-Calhoun County,2011,80.67226891
IA-Carroll County,2011,72.92418773
IA-Cass County,2011,71.9376392
IA-Cedar County,2011,81.73076923
IA-Cerro Gordo County,2011,82.74647887
IA-Cherokee County,2011,66.11570248
IA-Chickasaw County,2011,75.86206897
IA-Clarke County,2011,71.42857143
IA-Clay County,2011,60.32934132
IA-Clayton County,2011,79.39393939
IA-Clinton County,2011,78.79325643
IA-Crawford County,2011,69.95305164
IA-Dallas County,2011,88.36858006
IA-Davis County,2011,65.85365854
IA-Decatur County,2011,74.51612903
IA-Delaware County,2011,78.10055866
IA-Des Moines County,2011,77.81065089
IA-Dickinson County,2011,80.83832335
IA-Dubuque County,2011,89.60060286
IA-Emmet County,2011,70.96774194
IA-Fayette County,2011,80.35801864
IA-Floyd County,2011,62.5
IA-Franklin County,2011,68.59361519
IA-Fremont County,2011,63.63636364
IA-Greene County,2011,64.21471173
IA-Grundy County,2011,79.22272048
IA-Guthrie County,2011,73.68421053
IA-Hamilton County,2011,83.06325144
IA-Hancock County,2011,75.81047382
IA-Hardin County,2011,72.84929835
IA-Harrison County,2011,69.87620358
IA-Henry County,2011,74.59086994
IA-Howard County,2011,78.05907173
IA-Humboldt County,2011,86.76470588
IA-Ida County,2011,82.45614035
IA-Iowa County,2011,84.21052632
IA-Jackson County,2011,71.03773585
IA-Jasper County,2011,79.36
IA-Jefferson County,2011,76.41085934
IA-Johnson County,2011,85.13590264
IA-Jones County,2011,75.31380753
IA-Keokuk County,2011,74.57627119
IA-Kossuth County,2011,79.61165049
IA-Lee County,2011,65.6462585
IA-Linn County,2011,86.49468892
IA-Louisa County,2011,73.80952381
IA-Lucas County,2011,73.84615385
IA-Lyon County,2011,79.74683544
IA-Madison County,2011,78.43375938
IA-Mahaska County,2011,77.24867725
IA-Marion County,2011,78.26788596
IA-Marshall County,2011,80.33106134
IA-Mills County,2011,87.20930233
IA-Mitchell County,2011,69.44444444
IA-Monona County,2011,70.27027027
IA-Monroe County,2011,77.72435897
IA-Montgomery County,2011,69.83282675
IA-Muscatine County,2011,81.27090301
IA-O'Brien County,2011,80
IA-Osceola County,2011,71.42857143
IA-Page County,2011,77.5
IA-Palo Alto County,2011,83.78378378
IA-Plymouth County,2011,83.14606742
IA-Pocahontas County,2011,84.61538462
IA-Polk County,2011,84.04745042
IA-Pottawattamie County,2011,80.05780347
IA-Poweshiek County,2011,89.43661972
IA-Ringgold County,2011,80.39215686
IA-Sac County,2011,80.3030303
IA-Scott County,2011,80.87180958
IA-Shelby County,2011,72.97777778
IA-Sioux County,2011,83.82352941
IA-Story County,2011,85.14644351
IA-Tama County,2011,84.21052632
IA-Taylor County,2011,50
IA-Union County,2011,70.65868263
IA-Van Buren County,2011,45
IA-Wapello County,2011,85.08064516
IA-Warren County,2011,79.70462125
IA-Washington County,2011,72.29064039
IA-Wayne County,2011,64.36464088
IA-Webster County,2011,73.05825243
IA-Winnebago County,2011,79.03603182
IA-Winneshiek County,2011,69.6969697
IA-Woodbury County,2011,75.1951431
IA-Worth County,2011,74.28571429
IA-Wright County,2011,67.44186047
LA-Acadia Parish,2011,58.82352941
LA-Allen Parish,2011,46.33027523
LA-Ascension Parish,2011,65
LA-Assumption Parish,2011,45.80152672
LA-Avoyelles Parish,2011,61.12469438
LA-Beauregard Parish,2011,52.29540918
LA-Bienville Parish,2011,36.20689655
LA-Bossier Parish,2011,75.05197505
LA-Caddo Parish,2011,71.67026638
LA-Calcasieu Parish,2011,63.20447136
LA-Caldwell Parish,2011,38.98305085
LA-Cameron Parish,2011,61.29032258
LA-Catahoula Parish,2011,40.17857143
LA-Claiborne Parish,2011,59.375
LA-Concordia Parish,2011,36.36363636
LA-De Soto Parish,2011,50.38363171
LA-East Baton Rouge Parish,2011,75.59354226
LA-East Carroll Parish,2011,21.62162162
LA-East Feliciana Parish,2011,44.05286344
LA-Evangeline Parish,2011,54.22222222
LA-Franklin Parish,2011,39.28571429
LA-Grant Parish,2011,58.67158672
LA-Iberia Parish,2011,46.75516224
LA-Iberville Parish,2011,43.3915212
LA-Jackson Parish,2011,30.08849558
LA-Jefferson Parish,2011,76.95377453
LA-Jefferson Davis Parish,2011,58.89570552
LA-Lafayette Parish,2011,69.12577186
LA-Lafourche Parish,2011,58.35497835
LA-Lincoln Parish,2011,60.496614
LA-Livingston Parish,2011,68.41563786
LA-Madison Parish,2011,54.76190476
LA-Morehouse Parish,2011,48.79725086
LA-Natchitoches Parish,2011,47.0260223
LA-Orleans Parish,2011,75.18495684
LA-Ouachita Parish,2011,69.45337621
LA-Plaquemines Parish,2011,51.13636364
LA-Pointe Coupee Parish,2011,71.05263158
LA-Rapides Parish,2011,65.27196653
LA-Red River Parish,2011,36.48648649
LA-Richland Parish,2011,51.98237885
LA-Sabine Parish,2011,44.94680851
LA-St. Bernard Parish,2011,73.58974359
LA-St. Charles Parish,2011,70.24952015
LA-St. Helena Parish,2011,24.35233161
LA-St. James Parish,2011,36.72727273
LA-St. John the Baptist Parish,2011,57.02811245
LA-St. Landry Parish,2011,52.28494624
LA-St. Martin Parish,2011,53.54938272
LA-St. Mary Parish,2011,50
LA-St. Tammany Parish,2011,74.08214063
LA-Tangipahoa Parish,2011,51.45502646
LA-Tensas Parish,2011,60
LA-Terrebonne Parish,2011,50.79022989
LA-Union Parish,2011,52
LA-Vermilion Parish,2011,53.1779661
LA-Vernon Parish,2011,59.19629057
LA-Washington Parish,2011,36.93877551
LA-Webster Parish,2011,55.29100529
LA-West Baton Rouge Parish,2011,68.91891892
LA-West Carroll Parish,2011,41.7721519
LA-West Feliciana Parish,2011,60.48387097
LA-Winn Parish,2011,38.70967742
MN-Aitkin County,2011,75.73529412
MN-Anoka County,2011,83.21453208
MN-Becker County,2011,84.93150685
MN-Beltrami County,2011,84.53608247
MN-Benton County,2011,71.03746398
MN-Big Stone County,2011,74.19354839
MN-Blue Earth County,2011,84.8673947
MN-Brown County,2011,85.77981651
MN-Carlton County,2011,80.42813456
MN-Carver County,2011,85.89552239
MN-Cass County,2011,79.5587281
MN-Chippewa County,2011,82.75862069
MN-Chisago County,2011,78.14285714
MN-Clay County,2011,84.19052445
MN-Clearwater County,2011,79.59183673
MN-Cook County,2011,83.87096774
MN-Cottonwood County,2011,71.01449275
MN-Crow Wing County,2011,84.21052632
MN-Dakota County,2011,84.97429814
MN-Dodge County,2011,79.47598253
MN-Douglas County,2011,75.066313
MN-Faribault County,2011,68.47826087
MN-Fillmore County,2011,79.47368421
MN-Freeborn County,2011,77.08333333
MN-Goodhue County,2011,83.80462725
MN-Grant County,2011,82.85714286
MN-Hennepin County,2011,87.10746291
MN-Houston County,2011,81.72043011
MN-Hubbard County,2011,79.51807229
MN-Isanti County,2011,80.99547511
MN-Itasca County,2011,79.67914439
MN-Jackson County,2011,81.0590903
MN-Kanabec County,2011,69.59064327
MN-Kandiyohi County,2011,82.0610687
MN-Kittson County,2011,94.73684211
MN-Koochiching County,2011,81.25
MN-Lac qui Parle County,2011,84
MN-Lake County,2011,72.4137931
MN-Lake of the Woods County,2011,66.66666667
MN-Le Sueur County,2011,82.01438849
MN-Lincoln County,2011,61
MN-Lyon County,2011,85.99033816
MN-McLeod County,2011,82.64705882
MN-Mahnomen County,2011,75.75757576
MN-Marshall County,2011,52.30414747
MN-Martin County,2011,73.39901478
MN-Meeker County,2011,80.31088083
MN-Mille Lacs County,2011,73.62204724
MN-Morrison County,2011,80.70175439
MN-Mower County,2011,80.86734694
MN-Murray County,2011,91.30434783
MN-Nicollet County,2011,82.48407643
MN-Nobles County,2011,73.61111111
MN-Norman County,2011,67.44186047
MN-Olmsted County,2011,84.68764678
MN-Otter Tail County,2011,85.36585366
MN-Pennington County,2011,81.18811881
MN-Pine County,2011,68.02721088
MN-Pipestone County,2011,75.86206897
MN-Polk County,2011,73.24632953
MN-Pope County,2011,85.71428571
MN-Ramsey County,2011,85.63005023
MN-Red Lake County,2011,89.65517241
MN-Redwood County,2011,81.37254902
MN-Renville County,2011,86.48648649
MN-Rice County,2011,82.3853211
MN-Rock County,2011,84.48275862
MN-Roseau County,2011,75.55555556
MN-St. Louis County,2011,85.03120256
MN-Scott County,2011,80.53949904
MN-Sherburne County,2011,83.93442623
MN-Sibley County,2011,76.14678899
MN-Stearns County,2011,83.75950242
MN-Steele County,2011,76.11940299
MN-Stevens County,2011,91.52542373
MN-Swift County,2011,83.33333333
MN-Todd County,2011,81.875
MN-Traverse County,2011,61.53846154
MN-Wabasha County,2011,82.0083682
MN-Wadena County,2011,81.81818182
MN-Waseca County,2011,80.86419753
MN-Washington County,2011,82.24557522
MN-Watonwan County,2011,76.62337662
MN-Wilkin County,2011,74.50980392
MN-Winona County,2011,83.48214286
MN-Wright County,2011,79.29373997
MN-Yellow Medicine County,2011,86.84210526
NE-Adams County,2011,78.5
NE-Antelope County,2011,83.33333333
NE-Arthur County,2011,100
NE-Banner County,2011,0
NE-Boone County,2011,88.23529412
NE-Box Butte County,2011,75.23809524
NE-Boyd County,2011,57.14285714
NE-Brown County,2011,70.58823529
NE-Buffalo County,2011,82.10227273
NE-Burt County,2011,80.76923077
NE-Butler County,2011,77.96610169
NE-Cass County,2011,79.8245614
NE-Cedar County,2011,65
NE-Chase County,2011,75
NE-Cherry County,2011,77.77777778
NE-Cheyenne County,2011,81.30081301
NE-Clay County,2011,73.91304348
NE-Colfax County,2011,80.95238095
NE-Cuming County,2011,96.77419355
NE-Custer County,2011,60.97560976
NE-Dakota County,2011,71.68674699
NE-Dawes County,2011,69.35483871
NE-Dawson County,2011,66.42857143
NE-Deuel County,2011,71.42857143
NE-Dixon County,2011,65.07936508
NE-Dodge County,2011,80.08658009
NE-Douglas County,2011,87.32137854
NE-Dundy County,2011,54.54545455
NE-Fillmore County,2011,72.72727273
NE-Franklin County,2011,83.33333333
NE-Frontier County,2011,70.58823529
NE-Furnas County,2011,73.68421053
NE-Gage County,2011,82.38636364
NE-Garden County,2011,71.42857143
NE-Garfield County,2011,81.81818182
NE-Gosper County,2011,73.52941176
NE-Grant County,2011,100
NE-Greeley County,2011,100
NE-Hall County,2011,80.21680217
NE-Hamilton County,2011,84.21052632
NE-Harlan County,2011,100
NE-Hayes County,2011,50
NE-Hitchcock County,2011,91.66666667
NE-Holt County,2011,77.04918033
NE-Hooker County,2011,50
NE-Howard County,2011,83.78378378
NE-Jefferson County,2011,75.86206897
NE-Johnson County,2011,91.66666667
NE-Kearney County,2011,83.33333333
NE-Keith County,2011,78.94736842
NE-Keya Paha County,2011,100
NE-Kimball County,2011,86.20689655
NE-Knox County,2011,54.54545455
NE-Lancaster County,2011,87.93296089
NE-Lincoln County,2011,80.4964539
NE-Logan County,2011,37.5
NE-Loup County,2011,0
NE-McPherson County,2011,33.33333333
NE-Madison County,2011,84.10596026
NE-Merrick County,2011,94.59459459
NE-Morrill County,2011,66.66666667
NE-Nance County,2011,94.73684211
NE-Nemaha County,2011,75
NE-Nuckolls County,2011,68.75
NE-Otoe County,2011,79.69924812
NE-Pawnee County,2011,35.29411765
NE-Perkins County,2011,76.19047619
NE-Phelps County,2011,89.65517241
NE-Pierce County,2011,100
NE-Platte County,2011,89.86175115
NE-Polk County,2011,82.14285714
NE-Red Willow County,2011,71.42857143
NE-Richardson County,2011,64
NE-Rock County,2011,50
NE-Saline County,2011,82.02247191
NE-Sarpy County,2011,90.69958848
NE-Saunders County,2011,88.66995074
NE-Scotts Bluff County,2011,77.85714286
NE-Seward County,2011,89.75903614
NE-Sheridan County,2011,70
NE-Sherman County,2011,71.42857143
NE-Sioux County,2011,100
NE-Stanton County,2011,60.71428571
NE-Thayer County,2011,75
NE-Thomas County,2011,0
NE-Thurston County,2011,62.5
NE-Valley County,2011,80
NE-Washington County,2011,82.83261803
NE-Wayne County,2011,85.71428571
NE-Webster County,2011,73.33333333
NE-Wheeler County,2011,100
NE-York County,2011,84.61538462
NC-Alamance County,2011,66.46258503
NC-Alexander County,2011,63.56589147
NC-Alleghany County,2011,60.82474227
NC-Anson County,2011,32.18390805
NC-Ashe County,2011,65.36796537
NC-Avery County,2011,69.35483871
NC-Beaufort County,2011,51.12016293
NC-Bertie County,2011,30.05780347
NC-Bladen County,2011,37.82234957
NC-Brunswick County,2011,72.45963913
NC-Buncombe County,2011,68.66967697
NC-Burke County,2011,64.30594901
NC-Cabarrus County,2011,80.88754413
NC-Caldwell County,2011,72.69565217
NC-Camden County,2011,76.63755459
NC-Carteret County,2011,74.77919529
NC-Caswell County,2011,49.33333333
NC-Catawba County,2011,68.06543385
NC-Chatham County,2011,78.97125567
NC-Cherokee County,2011,58.3106267
NC-Chowan County,2011,59.61538462
NC-Clay County,2011,68.96551724
NC-Cleveland County,2011,52.26019846
NC-Columbus County,2011,33.09859155
NC-Craven County,2011,72.22665603
NC-Cumberland County,2011,76.13712749
NC-Currituck County,2011,73.6328125
NC-Dare County,2011,78.78172589
NC-Davidson County,2011,68.45688351
NC-Davie County,2011,73.84196185
NC-Duplin County,2011,54.87804878
NC-Durham County,2011,78.43137255
NC-Edgecombe County,2011,41.97183099
NC-Forsyth County,2011,80.61573546
NC-Franklin County,2011,66.94386694
NC-Gaston County,2011,74.11308204
NC-Gates County,2011,52.5862069
NC-Graham County,2011,47.61904762
NC-Granville County,2011,72.6
NC-Greene County,2011,65.12915129
NC-Guilford County,2011,76.20237352
NC-Halifax County,2011,36.63793103
NC-Harnett County,2011,78.68571429
NC-Haywood County,2011,71.40600316
NC-Henderson County,2011,64.84899329
NC-Hertford County,2011,44.13793103
NC-Hoke County,2011,81.99356913
NC-Hyde County,2011,50
NC-Iredell County,2011,74.40537746
NC-Jackson County,2011,73.29842932
NC-Johnston County,2011,74.47552448
NC-Jones County,2011,54.61538462
NC-Lee County,2011,76.33027523
NC-Lenoir County,2011,51.50214592
NC-Lincoln County,2011,71.50259067
