Year,county,totpop,unemp,unemp_rate
2013,"Liberty County, Georgia",4206,126,2.995720399
2013,"Lowndes County, Georgia",11641,0,0
2013,"Muscogee County, Georgia",23810,137,0.575388492
2013,"Newton County, Georgia",11635,0,0
2013,"Paulding County, Georgia",12707,0,0
2013,"Richmond County, Georgia",24404,208,0.852319292
2013,"Rockdale County, Georgia",10560,69,0.653409091
2013,"Troup County, Georgia",9063,0,0
2013,"Walker County, Georgia",11279,133,1.179182552
2013,"Walton County, Georgia",11624,0,0
2013,"Whitfield County, Georgia",12862,0,0
2013,"Hawaii County, Hawaii",32108,56,0.174411362
2013,"Honolulu County, Hawaii",152576,286,0.187447567
2013,"Kauai County, Hawaii",11792,26,0.220488467
2013,"Maui County, Hawaii",23611,36,0.152471306
2013,"Ada County, Idaho",50443,225,0.446048015
2013,"Bannock County, Idaho",10082,0,0
2013,"Bonneville County, Idaho",12223,120,0.981755706
2013,"Canyon County, Idaho",24125,246,1.019689119
2013,"Kootenai County, Idaho",23619,136,0.575807613
2013,"Twin Falls County, Idaho",11781,0,0
2013,"Adams County, Illinois",12236,18,0.147106898
2013,"Champaign County, Illinois",22662,70,0.308887124
2013,"Cook County, Illinois",664443,5256,0.791038509
2013,"DeKalb County, Illinois",11291,0,0
2013,"DuPage County, Illinois",120897,739,0.611264134
2013,"Kane County, Illinois",59920,218,0.363818425
2013,"Kankakee County, Illinois",16365,205,1.252673388
2013,"Kendall County, Illinois",9332,0,0
2013,"Lake County, Illinois",82802,493,0.595396246
2013,"LaSalle County, Illinois",19171,18,0.093891816
2013,"McHenry County, Illinois",36025,634,1.759888966
2013,"McLean County, Illinois",18942,102,0.538485904
2013,"Macon County, Illinois",19029,365,1.918124967
2013,"Madison County, Illinois",40914,75,0.183311336
2013,"Peoria County, Illinois",28092,0,0
2013,"Rock Island County, Illinois",25070,144,0.574391703
2013,"St. Clair County, Illinois",35943,85,0.236485547
2013,"Sangamon County, Illinois",29788,205,0.688196589
2013,"Tazewell County, Illinois",22227,0,0
2013,"Vermilion County, Illinois",13499,76,0.563004667
2013,"Will County, Illinois",73322,378,0.515534219
2013,"Williamson County, Illinois",11307,13,0.114973026
2013,"Winnebago County, Illinois",44370,335,0.75501465
2013,"Allen County, Indiana",46324,266,0.574216389
2013,"Bartholomew County, Indiana",11833,0,0
2013,"Clark County, Indiana",15805,0,0
2013,"Delaware County, Indiana",18112,94,0.518992933
2013,"Elkhart County, Indiana",26348,0,0
2013,"Floyd County, Indiana",10703,77,0.71942446
2013,"Grant County, Indiana",12226,42,0.343530182
2013,"Hamilton County, Indiana",30057,72,0.239544865
2013,"Hancock County, Indiana",10529,37,0.35141039
2013,"Hendricks County, Indiana",18305,57,0.311390331
2013,"Howard County, Indiana",14302,0,0
2013,"Johnson County, Indiana",19132,41,0.214300648
2013,"Kosciusko County, Indiana",11269,18,0.159730233
2013,"Lake County, Indiana",69786,183,0.262230247
2013,"LaPorte County, Indiana",16845,44,0.261205105
2013,"Madison County, Indiana",21692,0,0
2013,"Marion County, Indiana",103246,579,0.560796544
2013,"Monroe County, Indiana",15814,44,0.278234476
2013,"Morgan County, Indiana",10053,119,1.183726251
2013,"Porter County, Indiana",23112,115,0.497577016
2013,"St. Joseph County, Indiana",37271,145,0.389042419
2013,"Tippecanoe County, Indiana",18446,0,0
2013,"Vanderburgh County, Indiana",26956,85,0.315328684
2013,"Vigo County, Indiana",15250,0,0
2013,"Wayne County, Indiana",11910,0,0
2013,"Black Hawk County, Iowa",19262,22,0.114214516
2013,"Dallas County, Iowa",7990,0,0
2013,"Dubuque County, Iowa",15067,21,0.139377447
2013,"Johnson County, Iowa",13137,0,0
2013,"Linn County, Iowa",29593,46,0.155442165
2013,"Polk County, Iowa",52327,63,0.120396736
2013,"Pottawattamie County, Iowa",14095,63,0.44696701
2013,"Scott County, Iowa",23616,104,0.440379404
2013,"Story County, Iowa",9653,54,0.559411582
2013,"Woodbury County, Iowa",13475,0,0
2013,"Butler County, Kansas",9008,115,1.276642984
2013,"Douglas County, Kansas",11786,30,0.254539284
2013,"Johnson County, Kansas",69181,274,0.396062503
2013,"Leavenworth County, Kansas",9222,54,0.585556278
2013,"Riley County, Kansas",5901,0,0
2013,"Sedgwick County, Kansas",62833,209,0.332627759
2013,"Shawnee County, Kansas",27867,200,0.717694764
2013,"Wyandotte County, Kansas",17800,32,0.179775281
2013,"Boone County, Kentucky",13644,51,0.373790677
2013,"Bullitt County, Kentucky",10116,0,0
2013,"Campbell County, Kentucky",12100,61,0.504132231
2013,"Christian County, Kentucky",8168,0,0
2013,"Daviess County, Kentucky",15640,112,0.716112532
2013,"Fayette County, Kentucky",35248,114,0.323422606
2013,"Hardin County, Kentucky",13016,0,0
2013,"Jefferson County, Kentucky",107014,351,0.327994468
2013,"Kenton County, Kentucky",19865,82,0.412786308
2013,"McCracken County, Kentucky",11480,0,0
2013,"Madison County, Kentucky",10943,45,0.411221786
2013,"Pike County, Kentucky",9900,0,0
2013,"Warren County, Kentucky",13939,0,0
2013,"Ascension Parish, Louisiana",10898,0,0
2013,"Bossier Parish, Louisiana",14928,0,0
2013,"Caddo Parish, Louisiana",36136,147,0.406796546
2013,"Calcasieu Parish, Louisiana",25877,227,0.877226881
2013,"East Baton Rouge Parish, Louisiana",52847,261,0.493878555
2013,"Iberia Parish, Louisiana",9497,0,0
2013,"Jefferson Parish, Louisiana",64104,390,0.608386372
2013,"Lafayette Parish, Louisiana",24770,0,0
2013,"Lafourche Parish, Louisiana",12748,25,0.196109194
2013,"Livingston Parish, Louisiana",14976,31,0.206997863
2013,"Orleans Parish, Louisiana",44649,310,0.694304464
2013,"Ouachita Parish, Louisiana",20105,34,0.169112161
2013,"Rapides Parish, Louisiana",19046,94,0.493541951
2013,"St. Landry Parish, Louisiana",12224,0,0
2013,"St. Tammany Parish, Louisiana",35365,65,0.18379754
2013,"Tangipahoa Parish, Louisiana",15737,16,0.101671221
2013,"Terrebonne Parish, Louisiana",13778,0,0
2013,"Androscoggin County, Maine",16545,133,0.803868238
2013,"Aroostook County, Maine",14544,55,0.378162816
2013,"Cumberland County, Maine",45546,308,0.676239406
2013,"Kennebec County, Maine",20857,95,0.455482572
2013,"Penobscot County, Maine",24605,26,0.105669579
2013,"York County, Maine",34774,68,0.195548398
2013,"Allegany County, Maryland",13828,25,0.180792595
2013,"Anne Arundel County, Maryland",72550,312,0.430048243
2013,"Baltimore County, Maryland",127739,567,0.443873836
2013,"Calvert County, Maryland",11195,67,0.598481465
2013,"Carroll County, Maryland",24836,95,0.382509261
2013,"Cecil County, Maryland",13979,0,0
2013,"Charles County, Maryland",15973,32,0.20033807
2013,"Frederick County, Maryland",30727,117,0.38077261
2013,"Harford County, Maryland",34513,0,0
2013,"Howard County, Maryland",35388,219,0.618853849
2013,"Montgomery County, Maryland",135583,931,0.686664257
2013,"Prince George's County, Maryland",96449,597,0.618979979
2013,"St. Mary's County, Maryland",12103,122,1.008014542
2013,"Washington County, Maryland",22902,55,0.240153698
2013,"Wicomico County, Maryland",13911,148,1.063906261
2013,"Baltimore city, Maryland",74869,679,0.906917416
2013,"Barnstable County, Massachusetts",58286,621,1.065435954
2013,"Berkshire County, Massachusetts",26120,138,0.528330781
2013,"Bristol County, Massachusetts",85457,283,0.331160701
2013,"Essex County, Massachusetts",116187,514,0.442390285
2013,"Franklin County, Massachusetts",12559,72,0.573294052
2013,"Hampden County, Massachusetts",70625,310,0.438938053
2013,"Hampshire County, Massachusetts",22591,17,0.075251206
2013,"Middlesex County, Massachusetts",214742,883,0.411191104
2013,"Norfolk County, Massachusetts",105931,745,0.703287989
2013,"Plymouth County, Massachusetts",79212,514,0.648891582
2013,"Suffolk County, Massachusetts",82197,597,0.72630388
2013,"Worcester County, Massachusetts",111786,361,0.322938472
2013,"Allegan County, Michigan",16623,0,0
2013,"Bay County, Michigan",18976,0,0
2013,"Berrien County, Michigan",26893,176,0.654445395
2013,"Calhoun County, Michigan",21854,66,0.30200421
2013,"Clinton County, Michigan",11404,35,0.306909856
2013,"Eaton County, Michigan",17080,281,1.645199063
2013,"Genesee County, Michigan",62644,98,0.156439563
2013,"Grand Traverse County, Michigan",14791,0,0
2013,"Ingham County, Michigan",32384,99,0.305706522
2013,"Isabella County, Michigan",7759,18,0.231988658
2013,"Jackson County, Michigan",24406,65,0.266327952
2013,"Kalamazoo County, Michigan",33645,95,0.282359935
2013,"Kent County, Michigan",74227,166,0.223638299
2013,"Lapeer County, Michigan",13632,82,0.601525822
2013,"Lenawee County, Michigan",15702,46,0.292956311
2013,"Livingston County, Michigan",26339,143,0.542921144
2013,"Macomb County, Michigan",130170,498,0.382576631
2013,"Marquette County, Michigan",10880,37,0.340073529
2013,"Midland County, Michigan",13099,0,0
2013,"Monroe County, Michigan",22857,50,0.218751367
2013,"Muskegon County, Michigan",25178,50,0.198586067
2013,"Oakland County, Michigan",179724,724,0.40283991
2013,"Ottawa County, Michigan",35353,103,0.291347269
2013,"Saginaw County, Michigan",32647,169,0.51765859
2013,"St. Clair County, Michigan",25555,85,0.332615926
2013,"Shiawassee County, Michigan",10861,119,1.095663383
2013,"Van Buren County, Michigan",11670,0,0
2013,"Washtenaw County, Michigan",40813,316,0.774263102
2013,"Wayne County, Michigan",240618,1145,0.475857999
2013,"Anoka County, Minnesota",37748,83,0.219879199
2013,"Blue Earth County, Minnesota",8215,0,0
2013,"Carver County, Minnesota",8975,8,0.08913649
2013,"Dakota County, Minnesota",47934,49,0.102223891
2013,"Hennepin County, Minnesota",145323,528,0.363328585
2013,"Olmsted County, Minnesota",20060,0,0
2013,"Ramsey County, Minnesota",66459,74,0.111346845
2013,"Rice County, Minnesota",8795,27,0.306992609
2013,"St. Louis County, Minnesota",33853,34,0.10043423
2013,"Scott County, Minnesota",12239,41,0.334994689
2013,"Sherburne County, Minnesota",8836,0,0
2013,"Stearns County, Minnesota",19868,48,0.241594524
2013,"Washington County, Minnesota",30828,118,0.382768911
2013,"Wright County, Minnesota",13797,0,0
2013,"DeSoto County, Mississippi",19125,52,0.271895425
2013,"Forrest County, Mississippi",9270,115,1.240560949
2013,"Harrison County, Mississippi",25518,0,0
2013,"Hinds County, Mississippi",28609,112,0.391485197
2013,"Jackson County, Mississippi",19703,182,0.9237172
2013,"Jones County, Mississippi",10359,0,0
2013,"Lauderdale County, Mississippi",11777,137,1.163284368
2013,"Lee County, Mississippi",11732,0,0
2013,"Madison County, Mississippi",11872,189,1.591981132
2013,"Rankin County, Mississippi",18849,43,0.228128813
2013,"Boone County, Missouri",17391,326,1.874532804
2013,"Buchanan County, Missouri",12488,0,0
2013,"Cape Girardeau County, Missouri",11763,0,0
2013,"Cass County, Missouri",14811,17,0.114779556
2013,"Christian County, Missouri",10980,26,0.236794171
2013,"Clay County, Missouri",28587,148,0.517717844
2013,"Cole County, Missouri",10304,40,0.388198758
2013,"Franklin County, Missouri",15364,74,0.481645405
2013,"Greene County, Missouri",42470,0,0
2013,"Jackson County, Missouri",90232,564,0.625055413
2013,"Jasper County, Missouri",15907,0,0
2013,"Jefferson County, Missouri",27945,40,0.143138307
2013,"Platte County, Missouri",11843,77,0.650173098
2013,"St. Charles County, Missouri",47676,97,0.203456666
2013,"St. Francois County, Missouri",9955,0,0
2013,"St. Louis County, Missouri",161234,661,0.409963159
2013,"St. Louis city, Missouri",35495,185,0.521200169
2013,"Cascade County, Montana",13472,0,0
2013,"Flathead County, Montana",14895,24,0.161127895
2013,"Gallatin County, Montana",10025,0,0
2013,"Lewis and Clark County, Montana",9939,0,0
2013,"Missoula County, Montana",14864,0,0
2013,"Yellowstone County, Montana",23550,74,0.314225053
2013,"Douglas County, Nebraska",60434,268,0.44345898
2013,"Lancaster County, Nebraska",35164,0,0
2013,"Sarpy County, Nebraska",16701,226,1.353212382
2013,"Clark County, Nevada",260156,2159,0.829886683
2013,"Washoe County, Nevada",60610,740,1.22092064
2013,"Cheshire County, New Hampshire",12664,25,0.197409981
2013,"Grafton County, New Hampshire",15481,31,0.200245462
2013,"Hillsborough County, New Hampshire",54171,267,0.492883646
2013,"Merrimack County, New Hampshire",22420,19,0.084745763
2013,"Rockingham County, New Hampshire",44042,395,0.896871168
2013,"Strafford County, New Hampshire",16780,24,0.143027414
2013,"Atlantic County, New Jersey",42376,598,1.411176137
2013,"Bergen County, New Jersey",146132,1942,1.328935483
2013,"Burlington County, New Jersey",68422,643,0.939756219
2013,"Camden County, New Jersey",71200,587,0.824438202
2013,"Cape May County, New Jersey",22735,107,0.470639982
2013,"Cumberland County, New Jersey",20856,0,0
2013,"Essex County, New Jersey",96739,1224,1.265260133
2013,"Gloucester County, New Jersey",39747,309,0.777417164
2013,"Hudson County, New Jersey",70404,638,0.906198511
2013,"Hunterdon County, New Jersey",19167,193,1.00693901
2013,"Mercer County, New Jersey",49964,409,0.818589384
2013,"Middlesex County, New Jersey",109072,925,0.848063664
2013,"Monmouth County, New Jersey",95489,737,0.771816649
2013,"Morris County, New Jersey",75996,641,0.843465446
2013,"Ocean County, New Jersey",126946,1186,0.93425551
2013,"Passaic County, New Jersey",65242,304,0.465957512
2013,"Salem County, New Jersey",10517,39,0.370828183
2013,"Somerset County, New Jersey",45165,399,0.883427433
2013,"Sussex County, New Jersey",20625,184,0.892121212
2013,"Union County, New Jersey",70890,318,0.448582311
2013,"Warren County, New Jersey",16723,138,0.825210788
2013,"Bernalillo County, New Mexico",91920,320,0.348128808
2013,"Chaves County, New Mexico",9349,0,0
2013,"Doña Ana County, New Mexico",28715,107,0.372627547
2013,"Lea County, New Mexico",7099,0,0
2013,"McKinley County, New Mexico",7210,0,0
2013,"Otero County, New Mexico",10624,0,0
2013,"Sandoval County, New Mexico",19609,52,0.265184354
2013,"San Juan County, New Mexico",15599,12,0.076928008
2013,"Santa Fe County, New Mexico",27247,211,0.774397181
2013,"Valencia County, New Mexico",10965,126,1.149110807
2013,"Albany County, New York",45661,112,0.245285911
2013,"Bronx County, New York",158370,1530,0.966092063
2013,"Broome County, New York",34285,124,0.361674202
2013,"Cattaraugus County, New York",13301,93,0.699195549
2013,"Cayuga County, New York",13937,34,0.24395494
2013,"Chautauqua County, New York",23447,59,0.251631339
2013,"Chemung County, New York",14406,142,0.985700403
2013,"Clinton County, New York",12214,151,1.236286229
2013,"Dutchess County, New York",44688,265,0.593000358
2013,"Erie County, New York",150358,1127,0.749544421
2013,"Jefferson County, New York",14010,77,0.549607423
2013,"Kings County, New York",310184,1582,0.510019859
2013,"Livingston County, New York",9923,0,0
2013,"Madison County, New York",11091,0,0
2013,"Monroe County, New York",112731,570,0.505628443
2013,"Nassau County, New York",218449,1205,0.551616167
2013,"New York County, New York",231326,1656,0.715872837
2013,"Niagara County, New York",36005,262,0.727676712
2013,"Oneida County, New York",40034,261,0.651945846
2013,"Onondaga County, New York",70039,175,0.249860792
2013,"Ontario County, New York",18462,128,0.693316
2013,"Orange County, New York",45456,203,0.446585709
2013,"Oswego County, New York",16934,99,0.584622653
2013,"Putnam County, New York",14064,157,1.11632537
2013,"Queens County, New York",308039,1456,0.472667422
2013,"Rensselaer County, New York",23485,0,0
2013,"Richmond County, New York",66628,176,0.264153209
2013,"Rockland County, New York",46792,434,0.927508976
2013,"St. Lawrence County, New York",16701,106,0.634692533
2013,"Saratoga County, New York",33933,361,1.063861138
2013,"Schenectady County, New York",23422,264,1.127145419
2013,"Steuben County, New York",16720,38,0.227272727
2013,"Suffolk County, New York",223386,1602,0.717144315
2013,"Sullivan County, New York",12127,64,0.527748
2013,"Tompkins County, New York",12425,115,0.92555332
2013,"Ulster County, New York",29566,312,1.055266184
2013,"Warren County, New York",12531,149,1.189051153
2013,"Wayne County, New York",14745,0,0
2013,"Westchester County, New York",149376,1355,0.907106898
2013,"Alamance County, North Carolina",24567,198,0.805959214
2013,"Brunswick County, North Carolina",29610,0,0
2013,"Buncombe County, North Carolina",43054,195,0.452919589
2013,"Burke County, North Carolina",15359,15,0.097662608
2013,"Cabarrus County, North Carolina",23524,34,0.144533243
2013,"Caldwell County, North Carolina",14052,112,0.797039567
2013,"Carteret County, North Carolina",14489,48,0.331285803
